건물용도코드,건물종류,건물일련번호,가점척도,lon,lat
1001,단독주택,39765,0,127.1736078,37.61727549
1001,단독주택,39766,0,127.1734257,37.61725767
1001,단독주택,39763,0,127.1732885,37.61721488
1001,단독주택,39754,0,127.1726813,37.61682036
1001,단독주택,39755,0,127.1723472,37.61669374
1001,단독주택,39779,0,127.1726461,37.61664911
1001,단독주택,39753,0,127.1730167,37.61694661
1001,단독주택,39752,0,127.1723436,37.61668183
1001,단독주택,39780,0,127.1725025,37.61664191
1001,단독주택,39756,0,127.1724242,37.61675829
1001,단독주택,39771,0,127.1728972,37.61732265
1001,단독주택,39777,0,127.1728054,37.61743728
1001,단독주택,39769,0,127.1726958,37.61735731
1001,단독주택,39772,0,127.172813,37.6173682
1001,단독주택,39773,0,127.1728096,37.61729687
1001,단독주택,39770,0,127.1730772,37.6173819
1001,단독주택,39775,0,127.1728235,37.61727805
1001,단독주택,39776,0,127.1728924,37.6174517
1001,단독주택,39778,0,127.172705,37.61742367
1001,단독주택,39774,0,127.1726376,37.61729367
1001,단독주택,39757,0,127.1718822,37.6168872
1001,단독주택,11161,0,127.1789521,37.61643709
1001,단독주택,11159,0,127.1790415,37.61636825
1001,단독주택,11160,0,127.1790686,37.61641051
1001,단독주택,11166,0,127.1788898,37.61647553
1001,단독주택,11162,0,127.1788911,37.61639662
1001,단독주택,11163,0,127.1787448,37.61630755
1001,단독주택,11168,0,127.1786825,37.61634593
1001,단독주택,11164,0,127.1787655,37.61624485
1001,단독주택,11167,0,127.1787687,37.61641276
1001,단독주택,11165,0,127.1787244,37.61648658
1001,단독주택,18892,0,127.1794904,37.61528559
1001,단독주택,18891,0,127.1795406,37.61529656
1001,단독주택,11156,0,127.179947,37.61663113
1001,단독주택,39670,0,127.1792844,37.61699541
1001,단독주택,39667,0,127.1793622,37.61705289
1001,단독주택,39668,0,127.1795006,37.61691512
1001,단독주택,39669,0,127.1795992,37.61686053
1001,단독주택,39672,0,127.1793455,37.61693387
1001,단독주택,39671,0,127.1791822,37.61696888
1001,단독주택,39664,0,127.1791084,37.61707158
1001,단독주택,39665,0,127.1790358,37.61705843
1001,단독주택,39666,0,127.1791657,37.61702754
1001,단독주택,39663,0,127.1792148,37.61713734
1001,단독주택,39662,0,127.1792743,37.61713866
1001,단독주택,39660,0,127.1791353,37.61723382
1001,단독주택,39661,0,127.1790525,37.61723104
1001,단독주택,39658,0,127.1791655,37.61727793
1001,단독주택,39659,0,127.1792271,37.61721723
1001,단독주택,39656,0,127.1789899,37.61718645
1001,단독주택,39657,0,127.178875,37.61722915
1001,단독주택,39654,0,127.178873,37.61720898
1001,단독주택,39655,0,127.1789203,37.61716003
1001,단독주택,18890,0,127.1804837,37.61557273
1001,단독주택,60349,0,127.1802306,37.61607354
1001,단독주택,11123,0,127.1811397,37.61757478
1001,단독주택,11124,0,127.1810777,37.61757366
1001,단독주택,11138,0,127.1810322,37.6174777
1001,단독주택,11127,0,127.1810961,37.61769686
1001,단독주택,11128,0,127.1811334,37.61779365
1001,단독주택,11129,0,127.1810409,37.61769213
1001,단독주택,11125,0,127.181249,37.61774058
1001,단독주택,11151,0,127.181908,37.6175719
1001,단독주택,11150,0,127.1819275,37.61763948
1001,단독주택,11152,0,127.1817262,37.61768072
1001,단독주택,11154,0,127.181845,37.61750894
1001,단독주택,11153,0,127.181903,37.61753323
1001,단독주택,11116,0,127.181626,37.61813578
1001,단독주택,11112,0,127.18125,37.61827948
1001,단독주택,11113,0,127.1815638,37.61821144
1001,단독주택,11115,0,127.1812224,37.6182146
1001,단독주택,11117,0,127.1813108,37.61816381
1001,단독주택,11119,0,127.1814628,37.61835633
1001,단독주택,11120,0,127.1813501,37.6183931
1001,단독주택,11111,0,127.1814903,37.61825376
1001,단독주택,11149,0,127.1816418,37.61865059
1001,단독주택,11147,0,127.1815817,37.61861723
1001,단독주택,11133,0,127.18149,37.61852445
1001,단독주택,11148,0,127.1816574,37.61844809
1001,단독주택,11130,0,127.1817307,37.61810133
1001,단독주택,11131,0,127.1816585,37.61802781
1001,단독주택,11114,0,127.1817641,37.61822543
1001,단독주택,11122,0,127.1816856,37.61834356
1001,단독주택,11121,0,127.1818762,37.61834075
1001,단독주택,11146,0,127.1818969,37.61829204
1001,단독주택,11132,0,127.1820225,37.61844934
1001,단독주택,11110,0,127.1817998,37.6183382
1001,단독주택,11118,0,127.1818326,37.61842305
1001,단독주택,11049,0,127.183339,37.61919645
1001,단독주택,11048,0,127.1832453,37.61917261
1001,단독주택,11063,0,127.1834572,37.61998572
1001,단독주택,11054,0,127.1832939,37.619804
1001,단독주택,11053,0,127.1833903,37.6199007
1001,단독주택,75616,0,127.1834682,37.62011419
1001,단독주택,57240,0,127.1835206,37.62072935
1001,단독주택,11108,0,127.1836935,37.62071996
1001,단독주택,11107,0,127.1839208,37.62083876
1001,단독주택,11106,0,127.1839791,37.62088036
1001,단독주택,11105,0,127.1841631,37.62081121
1001,단독주택,11097,0,127.1853929,37.6220282
1001,단독주택,11096,0,127.1852601,37.62200454
1001,단독주택,11098,0,127.1854341,37.62217695
1001,단독주택,11080,0,127.1872092,37.62313918
1001,단독주택,11081,0,127.1877855,37.62347465
1001,단독주택,11084,0,127.1875998,37.62327713
1001,단독주택,11089,0,127.1871675,37.62387009
1001,단독주택,11088,0,127.1871006,37.62397538
1001,단독주택,11090,0,127.1870809,37.62386026
1001,단독주택,10985,0,127.1873978,37.6241716
1001,단독주택,10992,0,127.1874028,37.62427366
1001,단독주택,10986,0,127.1873061,37.62420879
1001,단독주택,10987,0,127.1872139,37.62410036
1001,단독주택,10988,0,127.1871465,37.6241138
1001,단독주택,10990,0,127.1874874,37.62425455
1001,단독주택,10991,0,127.187273,37.62405912
1001,단독주택,10989,0,127.1871127,37.62406028
1001,단독주택,10993,0,127.1875679,37.62432862
1001,단독주택,11085,0,127.1879668,37.62390864
1001,단독주택,11086,0,127.1880271,37.62381689
1001,단독주택,10979,0,127.1897989,37.62658643
1001,단독주택,10978,0,127.1896777,37.62651242
1001,단독주택,10980,0,127.1897056,37.62659366
1001,단독주택,11011,0,127.1901706,37.62612005
1001,단독주택,11012,0,127.1900889,37.62608567
1001,단독주택,11010,0,127.1904598,37.62619884
1001,단독주택,11009,0,127.1903294,37.62608931
1001,단독주택,10969,0,127.1904382,37.62697196
1001,단독주택,10971,0,127.1902909,37.62688367
1001,단독주택,10970,0,127.1903811,37.62692741
1001,단독주택,10957,0,127.191455,37.62807385
1001,단독주택,10968,0,127.1916525,37.62811243
1001,단독주택,10959,0,127.1911328,37.62787452
1001,단독주택,10958,0,127.1910574,37.62779711
1001,단독주택,10960,0,127.1910951,37.6278382
1001,단독주택,10955,0,127.191745,37.62832364
1001,단독주택,10956,0,127.1916577,37.62820054
1001,단독주택,10967,0,127.1918723,37.62846086
1001,단독주택,10943,0,127.1920265,37.62853924
1001,단독주택,10944,0,127.1920917,37.62868906
1001,단독주택,10942,0,127.1921863,37.62874205
1001,단독주택,10941,0,127.192127,37.6288139
1001,단독주택,10965,0,127.1917309,37.62907421
1001,단독주택,10961,0,127.1909226,37.63041705
1001,단독주택,10962,0,127.1910193,37.63033953
1001,단독주택,10963,0,127.191129,37.63026265
1001,단독주택,10966,0,127.1918346,37.62926986
1001,단독주택,10964,0,127.1912581,37.63020854
1001,단독주택,10945,0,127.1926005,37.62937887
1001,단독주택,18889,0,127.1925097,37.6293049
1001,단독주택,10949,0,127.1925279,37.62881037
1001,단독주택,39015,0,127.1934511,37.62847982
1001,단독주택,39013,0,127.1943155,37.62880691
1001,단독주택,39008,0,127.1952906,37.62954671
1001,단독주택,39009,0,127.195409,37.62950221
1001,단독주택,39021,0,127.1955743,37.62985783
1001,단독주택,39026,0,127.1957168,37.63000357
1001,단독주택,39027,0,127.1961224,37.6300533
1001,단독주택,39007,0,127.1959233,37.63011162
1001,단독주택,39020,0,127.1958073,37.62983873
1001,단독주택,39024,0,127.1961107,37.62950012
1001,단독주택,39023,0,127.1962309,37.62949484
1001,단독주택,39025,0,127.1962154,37.62944595
1001,단독주택,39022,0,127.1964124,37.62953919
1001,단독주택,10940,0,127.1937036,37.62913389
1001,단독주택,10939,0,127.1938117,37.62925576
1001,단독주택,10938,0,127.1938549,37.62930593
1001,단독주택,10953,0,127.1931513,37.62966476
1001,단독주택,10937,0,127.194297,37.62928225
1001,단독주택,10929,0,127.1940813,37.62964452
1001,단독주택,10916,0,127.1938145,37.63046231
1001,단독주택,10915,0,127.1940519,37.63041649
1001,단독주택,10919,0,127.1941334,37.63074069
1001,단독주택,10922,0,127.1942946,37.63084858
1001,단독주택,10927,0,127.1951052,37.63061383
1001,단독주택,10923,0,127.19448,37.63104573
1001,단독주택,10921,0,127.194613,37.63126208
1001,단독주택,10920,0,127.1948803,37.63130084
1001,단독주택,10928,0,127.1955915,37.6312461
1001,단독주택,10924,0,127.1960132,37.63120168
1001,단독주택,10925,0,127.1957785,37.63101647
1001,단독주택,66196,0,127.1958702,37.63411251
1001,단독주택,56204,0,127.1998086,37.63256293
1001,단독주택,56205,0,127.1999608,37.63250235
1001,단독주택,10878,0,127.2010952,37.63270749
1001,단독주택,10877,0,127.2009864,37.63272556
1001,단독주택,10861,0,127.2012256,37.63273037
1001,단독주택,10869,0,127.2031508,37.63312391
1001,단독주택,10868,0,127.2032009,37.63307206
1001,단독주택,10875,0,127.2031642,37.63305688
1001,단독주택,49954,0,127.2045511,37.63257903
1001,단독주택,49953,0,127.2046532,37.632653
1001,단독주택,49956,0,127.2048628,37.63251931
1001,단독주택,49955,0,127.204793,37.63246043
1001,단독주택,10851,0,127.2056559,37.63276964
1001,단독주택,10838,0,127.2061232,37.63371233
1001,단독주택,10828,0,127.2060214,37.63342675
1001,단독주택,10840,0,127.206255,37.63371
1001,단독주택,10839,0,127.2062928,37.63355433
1001,단독주택,10827,0,127.2059882,37.63352906
1001,단독주택,10854,0,127.2070495,37.63283106
1001,단독주택,10825,0,127.2081938,37.63318359
1001,단독주택,10823,0,127.2081769,37.63311628
1001,단독주택,10824,0,127.2083304,37.63317597
1001,단독주택,10826,0,127.2083464,37.63311466
1001,단독주택,10835,0,127.2082938,37.63371021
1001,단독주택,10819,0,127.2090842,37.63374217
1001,단독주택,36543,0,127.2091263,37.63319126
1001,단독주택,36542,0,127.2091092,37.63312552
1001,단독주택,36545,0,127.2091336,37.63308488
1001,단독주택,36547,0,127.2085676,37.63287615
1001,단독주택,36544,0,127.2085305,37.63294879
1001,단독주택,36546,0,127.2085241,37.63285079
1001,단독주택,10786,0,127.2101049,37.63328677
1001,단독주택,10816,0,127.2097466,37.63394036
1001,단독주택,10792,0,127.2103492,37.63367956
1001,단독주택,10802,0,127.2125845,37.63493574
1001,단독주택,10780,0,127.2128696,37.63450768
1001,단독주택,10781,0,127.2128512,37.63441725
1001,단독주택,10783,0,127.2129655,37.63438711
1001,단독주택,10912,0,127.2145968,37.63373163
1001,단독주택,10913,0,127.214654,37.63380968
1001,단독주택,10758,0,127.2226272,37.63672569
1001,단독주택,10757,0,127.2224296,37.63671743
1001,단독주택,10742,0,127.2227498,37.63722038
1001,단독주택,10743,0,127.2224392,37.63724873
1001,단독주택,10744,0,127.2228538,37.63713838
1001,단독주택,10745,0,127.2228861,37.63705523
1001,단독주택,10749,0,127.2226338,37.63710251
1001,단독주택,10748,0,127.2229025,37.63685965
1001,단독주택,10741,0,127.2226882,37.63759352
1001,단독주택,10747,0,127.2227015,37.63708389
1001,단독주택,10750,0,127.2254408,37.63649702
1001,단독주택,10751,0,127.2253787,37.63638442
1001,단독주택,10754,0,127.2253803,37.63662905
1001,단독주택,10897,0,127.2253599,37.6363168
1001,단독주택,10755,0,127.2251721,37.6363355
1001,단독주택,10896,0,127.2253681,37.63634305
1001,단독주택,10898,0,127.225337,37.63613602
1001,단독주택,10753,0,127.2255161,37.63660123
1001,단독주택,10752,0,127.2257219,37.63658586
1001,단독주택,10756,0,127.2252227,37.63624636
1001,단독주택,74608,0,127.2304279,37.64595317
1001,단독주택,10732,0,127.2341709,37.6461808
1001,단독주택,35806,0,127.2339759,37.6480476
1001,단독주택,35818,0,127.2341039,37.64814073
1001,단독주택,35802,0,127.2337279,37.64820717
1001,단독주택,35805,0,127.234019,37.64813183
1001,단독주택,35807,0,127.2338611,37.64806535
1001,단독주택,35809,0,127.2338784,37.64798814
1001,단독주택,35808,0,127.2338336,37.64805505
1001,단독주택,35803,0,127.2338093,37.64815062
1001,단독주택,35804,0,127.2339374,37.64815329
1001,단독주택,35800,0,127.2335674,37.64804878
1001,단독주택,35819,0,127.2337464,37.64782004
1001,단독주택,35798,0,127.2335315,37.64796749
1001,단독주택,35799,0,127.2335524,37.64813395
1001,단독주택,35810,0,127.2336593,37.64802423
1001,단독주택,35811,0,127.233695,37.6479521
1001,단독주택,35817,0,127.2334591,37.64792959
1001,단독주택,35820,0,127.2336596,37.64778008
1001,단독주택,35801,0,127.233507,37.64803158
1001,단독주택,35797,0,127.2334951,37.64800356
1001,단독주택,34042,0,127.2340001,37.64846549
1001,단독주택,34039,0,127.2341472,37.64842471
1001,단독주택,34040,0,127.2339861,37.64843149
1001,단독주택,34045,0,127.234115,37.6482899
1001,단독주택,34048,0,127.2338724,37.64825433
1001,단독주택,34049,0,127.2341867,37.64822723
1001,단독주택,34046,0,127.2341903,37.64837089
1001,단독주택,34041,0,127.2340381,37.64852067
1001,단독주택,34043,0,127.2339611,37.64829864
1001,단독주택,34044,0,127.234038,37.64829317
1001,단독주택,34047,0,127.234188,37.64831361
1001,단독주택,35777,0,127.2343857,37.6493154
1001,단독주택,35788,0,127.2341201,37.649092
1001,단독주택,35784,0,127.2339838,37.64955978
1001,단독주택,35782,0,127.2339952,37.6494576
1001,단독주택,35783,0,127.2340493,37.64942486
1001,단독주택,35786,0,127.234087,37.6493339
1001,단독주택,35787,0,127.2339895,37.64922842
1001,단독주택,10688,0,127.2337171,37.64853046
1001,단독주택,10681,0,127.2334825,37.64868787
1001,단독주택,10682,0,127.2337822,37.64868561
1001,단독주택,10683,0,127.2337232,37.64867538
1001,단독주택,10685,0,127.2337216,37.64864398
1001,단독주택,10684,0,127.2336746,37.64863901
1001,단독주택,10687,0,127.2337545,37.64860094
1001,단독주택,10686,0,127.2336677,37.64860635
1001,단독주택,35779,0,127.2339381,37.64894417
1001,단독주택,35785,0,127.2340195,37.64900792
1001,단독주택,35781,0,127.233897,37.64908574
1001,단독주택,35780,0,127.2338832,37.6491977
1001,단독주택,35792,0,127.2336988,37.6490233
1001,단독주택,35778,0,127.233733,37.64913904
1001,단독주택,35791,0,127.2336579,37.64913582
1001,단독주택,35794,0,127.2334852,37.64902825
1001,단독주택,35795,0,127.233779,37.64903785
1001,단독주택,35796,0,127.2332653,37.6489833
1001,단독주택,35793,0,127.2336216,37.64906991
1001,단독주택,35790,0,127.2337878,37.64898453
1001,단독주택,10675,0,127.2355437,37.64961491
1001,단독주택,10676,0,127.2356364,37.64960322
1001,단독주택,10677,0,127.2355054,37.649557
1001,단독주택,35448,0,127.2375606,37.64871979
1001,단독주택,35455,0,127.2384778,37.64837896
1001,단독주택,35454,0,127.2385725,37.64828667
1001,단독주택,10659,0,127.2367922,37.65030732
1001,단독주택,11470,0,127.2781255,37.6543951
1001,단독주택,11463,0,127.2809604,37.65568566
1001,단독주택,11466,0,127.2813405,37.65593334
1001,단독주택,11467,0,127.2820704,37.65555471
1001,단독주택,11459,0,127.2856085,37.65756085
1001,단독주택,17882,0,127.3050351,37.65167273
1001,단독주택,17883,0,127.3050067,37.65180056
1001,단독주택,17881,0,127.3047491,37.65190945
1001,단독주택,17877,0,127.3049837,37.65189023
1001,단독주택,17878,0,127.304587,37.65194206
1001,단독주택,17876,0,127.3049854,37.65196634
1001,단독주택,17880,0,127.3047496,37.65198985
1001,단독주택,17879,0,127.3047799,37.65209721
1001,단독주택,18896,0,127.3076907,37.65149308
1001,단독주택,18895,0,127.3075633,37.65161424
1001,단독주택,18903,0,127.3078326,37.65182586
1001,단독주택,18904,0,127.3074471,37.65189779
1001,단독주택,11423,0,127.307002,37.65060895
1001,단독주택,11415,0,127.3097356,37.6508754
1001,단독주택,11426,0,127.3099656,37.65088401
1001,단독주택,11416,0,127.3100985,37.65080177
1001,단독주택,11411,0,127.3103372,37.65085951
1001,단독주택,20681,0,127.3106891,37.65073691
1001,단독주택,20687,0,127.3108855,37.65060724
1001,단독주택,20680,0,127.3106772,37.65061761
1001,단독주택,20688,0,127.3109136,37.65046334
1001,단독주택,20678,0,127.3105873,37.65060721
1001,단독주택,20686,0,127.3107303,37.65042074
1001,단독주택,20679,0,127.3105317,37.65072125
1001,단독주택,20689,0,127.3103675,37.65074343
1001,단독주택,59371,0,127.3109449,37.65016849
1001,단독주택,20683,0,127.3103266,37.65036796
1001,단독주택,20684,0,127.3101862,37.65022853
1001,단독주택,20685,0,127.3100795,37.65035286
1001,단독주택,25456,0,127.3221265,37.65293557
1001,단독주택,11600,0,127.3271381,37.65280906
1001,단독주택,78805,0,127.3358368,37.65633189
1001,단독주택,20631,0,127.3365743,37.65571332
1001,단독주택,20632,0,127.3365518,37.65560133
1001,단독주택,20636,0,127.3366599,37.65558529
1001,단독주택,20633,0,127.3365851,37.65542096
1001,단독주택,20630,0,127.3366352,37.65529664
1001,단독주택,20635,0,127.3365372,37.65512527
1001,단독주택,20629,0,127.3356206,37.65318796
1001,단독주택,11586,0,127.3367967,37.655907
1001,단독주택,62228,0,127.3368166,37.65578249
1001,단독주택,20606,0,127.3368046,37.6556667
1001,단독주택,20607,0,127.3368272,37.65530747
1001,단독주택,20608,0,127.3369193,37.65533901
1001,단독주택,11565,0,127.3458247,37.65788175
1001,단독주택,11564,0,127.3458726,37.65810719
1001,단독주택,20574,0,127.3481778,37.65680429
1001,단독주택,77746,0,127.3491933,37.65557596
1001,단독주택,20570,0,127.3496267,37.65589701
1001,단독주택,79590,0,127.3507881,37.65481671
1001,단독주택,20569,0,127.3520081,37.65536429
1001,단독주택,11559,0,127.3466045,37.65802438
1001,단독주택,11560,0,127.346793,37.6578967
1001,단독주택,20561,0,127.3481756,37.65753106
1001,단독주택,20490,0,127.3508413,37.65952274
1001,단독주택,20489,0,127.3510241,37.65963623
1001,단독주택,20492,0,127.3514617,37.65970759
1001,단독주택,20475,0,127.3512303,37.6587261
1001,단독주택,20485,0,127.3510284,37.65865327
1001,단독주택,20476,0,127.3512388,37.6585928
1001,단독주택,20482,0,127.3512368,37.65808511
1001,단독주택,20483,0,127.3511675,37.65787801
1001,단독주택,20484,0,127.3512852,37.65774266
1001,단독주택,28055,0,127.3548445,37.66172201
1001,단독주택,63094,0,127.3545301,37.6616832
1001,단독주택,19362,0,127.355905,37.66195688
1001,단독주택,19366,0,127.3556472,37.66193416
1001,단독주택,19363,0,127.3561211,37.66216301
1001,단독주택,81938,0,127.3557909,37.6621561
1001,단독주택,81939,0,127.3557372,37.66206941
1001,단독주택,19365,0,127.3555653,37.66214331
1001,단독주택,13510,0,127.3551568,37.66195789
1001,단독주택,19367,0,127.3551855,37.66214073
1001,단독주택,20493,0,127.3593757,37.66170139
1001,단독주택,11530,0,127.3581162,37.66239367
1001,단독주택,20495,0,127.3580048,37.66316741
1001,단독주택,20496,0,127.3571559,37.66235367
1001,단독주택,70436,0,127.3592582,37.66463886
1001,단독주택,11518,0,127.3615029,37.66428077
1001,단독주택,18148,0,127.3629101,37.66381551
1001,단독주택,18147,0,127.362904,37.66414685
1001,단독주택,18151,0,127.3630966,37.66421805
1001,단독주택,18143,0,127.3635474,37.66434842
1001,단독주택,18150,0,127.3629871,37.66449778
1001,단독주택,18153,0,127.3633312,37.66505785
1001,단독주택,18134,0,127.3638263,37.66260223
1001,단독주택,70723,0,127.3625974,37.66300535
1001,단독주택,18139,0,127.3618502,37.66306958
1001,단독주택,18140,0,127.3616673,37.66310891
1001,단독주택,18129,0,127.3656741,37.6629939
1001,단독주택,18131,0,127.3661971,37.66262015
1001,단독주택,23185,0,127.3690166,37.66335546
1001,단독주택,11506,0,127.3736198,37.67112498
1001,단독주택,10324,0,127.1568887,37.6812069
1001,단독주택,24553,0,127.1575999,37.68349775
1001,단독주택,24551,0,127.1574483,37.68362345
1001,단독주택,73667,0,127.1650016,37.68144074
1001,단독주택,2583,0,127.1600461,37.68408937
1001,단독주택,10283,0,127.1617832,37.6876295
1001,단독주택,10285,0,127.162436,37.68824001
1001,단독주택,24472,0,127.1618449,37.68883946
1001,단독주택,24474,0,127.1615081,37.6889972
1001,단독주택,24477,0,127.1610309,37.68883888
1001,단독주택,24478,0,127.1609526,37.68867356
1001,단독주택,10298,0,127.1621088,37.69003956
1001,단독주택,10297,0,127.162237,37.69019338
1001,단독주택,24489,0,127.1619167,37.6901342
1001,단독주택,24490,0,127.1616942,37.69013524
1001,단독주택,10299,0,127.1622905,37.69049337
1001,단독주택,24494,0,127.1631792,37.69055253
1001,단독주택,24495,0,127.163204,37.69039023
1001,단독주택,24496,0,127.1632203,37.69026022
1001,단독주택,24499,0,127.1633744,37.69020013
1001,단독주택,24500,0,127.163308,37.69007692
1001,단독주택,24501,0,127.1632866,37.68937613
1001,단독주택,10252,0,127.1608037,37.69578055
1001,단독주택,10254,0,127.1606772,37.69598334
1001,단독주택,10253,0,127.1607677,37.69624979
1001,단독주택,10236,0,127.1668728,37.70389536
1001,단독주택,10220,0,127.1720027,37.70785055
1001,단독주택,24907,0,127.1917427,37.73084993
1001,단독주택,10188,0,127.1954827,37.73200692
1001,단독주택,10179,0,127.1956477,37.73294382
1001,단독주택,10175,0,127.1947103,37.73655096
1001,단독주택,24546,0,127.2019894,37.74714152
1001,단독주택,24547,0,127.2021418,37.74711812
1001,단독주택,10432,0,127.2032908,37.74708615
1001,단독주택,23398,0,127.2052611,37.74801067
1001,단독주택,23396,0,127.2054431,37.74833449
1001,단독주택,10404,0,127.2062856,37.74760966
1001,단독주택,23401,0,127.2063772,37.74772248
1001,단독주택,23403,0,127.2064428,37.74791574
1001,단독주택,23402,0,127.2061949,37.7478271
1001,단독주택,23412,0,127.2078136,37.74777432
1001,단독주택,23411,0,127.2079375,37.74759194
1001,단독주택,23408,0,127.2079228,37.74741839
1001,단독주택,23410,0,127.2080333,37.74714126
1001,단독주택,23409,0,127.2078991,37.74715442
1001,단독주택,23389,0,127.2071674,37.74857781
1001,단독주택,64309,0,127.2073275,37.74870935
1001,단독주택,23383,0,127.2068731,37.74861048
1001,단독주택,23382,0,127.20679,37.74863336
1001,단독주택,23391,0,127.2069914,37.74880882
1001,단독주택,23394,0,127.2067517,37.7487142
1001,단독주택,23381,0,127.2066586,37.74870793
1001,단독주택,23392,0,127.2067616,37.7488661
